A_acc	A_genus	A_species	A_seg	A_seq_len	STATUS	perc_qcov	E_top_hit_acc	E_top_hit_species	E_top_hit_seg	E_top_hit_perc_qcov	_min_perc_cov	_blast_mode
AJ344452	Begomovirus	Macroptilium yellow mosaic virus	DNA-A	2630.0	HIT_01	0.9996197718631179	EF585290.?	Macroptilium_yellow_mosaic_virus	DNA-A	0.9996197718631179	0.05	blastn10
FN386459	Begomovirus	Malvastrum yellow vein virus	DNA-A	2743.0	HIT_14	0.999635435654393	KY001635.?	Pea_leaf_distortion_virus	DNA-A	0.999635435654393	0.05	blastn10
FN806779	Begomovirus	Malvastrum yellow vein virus	DNA-A	2745.0	HIT_01	0.9996357012750455	AJ457824.?	Malvastrum_yellow_vein_virus	DNA-A	0.9996357012750455	0.05	blastn10
KC153490	Begomovirus	Melon chlorotic leaf curl virus	DNA-A	2660.0	HIT_01	0.999624060150376	AY064391.?	Melon_chlorotic_leaf_curl_virus	DNA-A	0.999624060150376	0.05	blastn10
AF325497	Begomovirus	Melon chlorotic leaf curl virus	DNA-A	2662.0	HIT_01	0.9996243425995492	AY064391.?	Melon_chlorotic_leaf_curl_virus	DNA-A	0.9996243425995492	0.05	blastn10
AF325498	Begomovirus	Melon chlorotic leaf curl virus	DNA-B	2638.0	HIT_01	0.9996209249431387	AF440790.?	Melon_chlorotic_leaf_curl_virus	DNA-B	0.9996209249431387	0.05	blastn10
AY508991	Begomovirus	Merremia mosaic virus	DNA-A	2560.0	HIT_01	0.99765625	AF068636.?	Merremia_mosaic_virus	DNA-A	0.99765625	0.05	blastn10
AY508992	Begomovirus	Merremia mosaic virus	DNA-B	2525.0	HIT_01	0.9964356435643564	AY965899.?	Merremia_mosaic_virus	DNA-B	0.9964356435643564	0.05	blastn10
FM210275	Begomovirus	Okra yellow crinkle virus	DNA-A	2793.0	HIT_01	0.9996419620479771	DQ875879.?	Okra_yellow_crinkle_virus	DNA-A	0.9996419620479771	0.05	blastn10
HE793424	Begomovirus	Okra yellow crinkle virus	DNA-A	2795.0	HIT_01	0.9996422182468694	DQ875879.?	Okra_yellow_crinkle_virus	DNA-A	0.9996422182468694	0.05	blastn10
AJ558125	Begomovirus	Papaya leaf curl China virus	DNA-A	2732.0	HIT_01	0.9996339677891655	AJ558124.?	Papaya_leaf_curl_China_virus	DNA-A	0.9996339677891655	0.05	blastn10
FN256261	Begomovirus	Papaya leaf curl China virus	DNA-A	2748.0	HIT_02	0.9996360989810772	HQ162270.?	Tomato_leaf_curl_Hanoi_virus	DNA-A	0.9996360989810772	0.05	blastn10
FN297834	Begomovirus	Papaya leaf curl China virus	DNA-A	2738.0	HIT_01	0.9996347699050402	AJ558124.?	Papaya_leaf_curl_China_virus	DNA-A	0.9996347699050402	0.05	blastn10
AJ558117	Begomovirus	Papaya leaf curl China virus	DNA-A	2749.0	HIT_01	0.9996362313568571	AJ558124.?	Papaya_leaf_curl_China_virus	DNA-A	0.9996362313568571	0.05	blastn10
GQ373254	Begomovirus	Papaya leaf curl China virus	DNA-A	2742.0	HIT_15	0.99963530269876	KY373213.?	Emilia_yellow_vein_Thailand_virus	DNA-A	0.99963530269876	0.05	blastn10
JN817517	Begomovirus	Papaya leaf curl virus	DNA-A	2745.0	HIT_03	0.9970856102003643	AJ507777.?	Croton_yellow_vein_mosaic_virus	DNA-A	0.9996357012750455	0.05	blastn10
JN135233	Begomovirus	Papaya leaf curl virus	DNA-A	2746.0	HIT_01	0.9996358339402768	Y15934.?	Papaya_leaf_curl_virus	DNA-A	0.9996358339402768	0.05	blastn10
JQ954859	Begomovirus	Papaya leaf curl virus	DNA-A	2746.0	HIT_01	0.9996358339402768	Y15934.?	Papaya_leaf_curl_virus	DNA-A	0.9996358339402768	0.05	blastn10
KF307208	Begomovirus	Papaya leaf curl virus	DNA-A	2745.0	HIT_12	0.9970856102003643	AJ507777.?	Croton_yellow_vein_mosaic_virus	DNA-A	0.9996357012750455	0.05	blastn10
FJ593629	Begomovirus	Papaya leaf curl virus	DNA-A	2759.0	HIT_10	0.9880391446176151	AJ507777.?	Croton_yellow_vein_mosaic_virus	DNA-A	0.9996375498368975	0.05	blastn10
FN678906	Begomovirus	Papaya leaf curl virus	DNA-A	2752.0	HIT_08	0.997093023255814	MH988457.?	Papaya_severe_leaf_curl_virus_1	DNA-A	0.9996366279069767	0.05	blastn10
AJ436992	Begomovirus	Papaya leaf curl virus	DNA-A	2753.0	HIT_12	0.9963675989829277	LK028570.?	Catharanthus_yellow_mosaic_virus	DNA-A	0.9989102796948783	0.05	blastn10
FN543112	Begomovirus	Papaya leaf curl virus	DNA-A	2744.0	HIT_04	0.9970845481049563	HF912280.?	Tomato_leaf_curl_Liwa_virus	DNA-A	0.9996355685131195	0.05	blastn10
FM955601	Begomovirus	Papaya leaf curl virus	DNA-A	2754.0	HIT_10	0.9970951343500363	AJ457986.?	Tobacco_curly_shoot_virus	DNA-A	0.9996368917937546	0.05	blastn10
JQ407224	Begomovirus	Papaya leaf curl virus	DNA-A	2769.0	HIT_02	0.9841097869266884	AJ507777.?	Croton_yellow_vein_mosaic_virus	DNA-A	0.9960274467316721	0.05	blastn10
JN807765	Begomovirus	Papaya leaf curl virus	DNA-A	2746.0	HIT_01	0.9996358339402768	Y15934.?	Papaya_leaf_curl_virus	DNA-A	0.9996358339402768	0.05	blastn10
HM143914	Begomovirus	Papaya leaf curl virus	DNA-A	2746.0	HIT_01	0.9996358339402768	Y15934.?	Papaya_leaf_curl_virus	DNA-A	0.9996358339402768	0.05	blastn10
DQ629102	Begomovirus	Papaya leaf curl virus	DNA-A	2751.0	HIT_12	0.9970919665576155	AJ507777.?	Croton_yellow_vein_mosaic_virus	DNA-A	0.9996364958197019	0.05	blastn10
DQ116884	Begomovirus	Pedilanthus leaf curl virus	DNA-A	2759.0	HIT_01	0.9996375498368975	AM712436.?	Pedilanthus_leaf_curl_virus	DNA-A	0.9996375498368975	0.05	blastn10
AM948961	Begomovirus	Pedilanthus leaf curl virus	DNA-A	2760.0	HIT_01	0.9996376811594203	AM712436.?	Pedilanthus_leaf_curl_virus	DNA-A	0.9996376811594203	0.05	blastn10
AF149227	Begomovirus	Pepper golden mosaic virus	DNA-A	2619.0	HIT_01	0.9996181748759069	U57457.?	Pepper_golden_mosaic_virus	DNA-A	0.9996181748759069	0.05	blastn10
JQ743486	Begomovirus	Pepper golden mosaic virus	DNA-A	2619.0	HIT_01	0.9996181748759069	U57457.?	Pepper_golden_mosaic_virus	DNA-A	0.9996181748759069	0.05	blastn10
AM404179	Begomovirus	Pepper leaf curl Bangladesh virus	DNA-A	2747.0	HIT_06	0.9996359665089188	HM007106.?	Chilli_leaf_curl_Kanpur_virus	DNA-A	0.9996359665089188	0.05	blastn10
HM007096	Begomovirus	Pepper leaf curl Bangladesh virus	DNA-A	2754.0	HIT_01	0.9996368917937546	AF314531.?	Pepper_leaf_curl_Bangladesh_virus	DNA-A	0.9996368917937546	0.05	blastn10
DQ116881	Begomovirus	Pepper leaf curl Bangladesh virus	DNA-A	2754.0	HIT_04	0.9996368917937546	HM007106.?	Chilli_leaf_curl_Kanpur_virus	DNA-A	0.9996368917937546	0.05	blastn10
AF414287	Begomovirus	Pepper leaf curl virus	DNA-A	2739.0	HIT_01	0.9996349032493611	AF134484.?	Pepper_leaf_curl_virus	DNA-A	0.9996349032493611	0.05	blastn10
AF039031	Begomovirus	Potato yellow mosaic virus	DNA-A	2582.0	HIT_18	0.9496514329976762	JN848773.?	Datura_leaf_distortion_virus	DNA-A	0.9996127033307514	0.05	blastn10
AF039032	Begomovirus	Potato yellow mosaic virus	DNA-B	2535.0	HIT_03	0.9384615384615385	Y15033.?	Potato_yellow_mosaic_Panama_virus	DNA-B	0.9996055226824457	0.05	blastn10
AY965897	Begomovirus	Potato yellow mosaic virus	DNA-A	2595.0	HIT_02	0.9988439306358381	Y15034.?	Potato_yellow_mosaic_Panama_virus	DNA-A	0.9996146435452794	0.05	blastn10
EU518935	Begomovirus	Potato yellow mosaic virus	DNA-A	2596.0	HIT_02	0.99884437596302	Y15034.?	Potato_yellow_mosaic_Panama_virus	DNA-A	0.9996147919876733	0.05	blastn10
AF408199	Begomovirus	Rhynchosia golden mosaic virus	DNA-A	2621.0	HIT_01	0.9797787104158718	DQ347950.?	Rhynchosia_golden_mosaic_virus	DNA-A	0.9797787104158718	0.05	blastn10
EU339936	Begomovirus	Rhynchosia golden mosaic virus	DNA-A	2604.0	HIT_02	0.9973118279569892	KX011473.?	Common_bean_mottle_virus	DNA-A	0.9996159754224271	0.05	blastn10
DQ356429	Begomovirus	Rhynchosia golden mosaic virus	DNA-B	2551.0	HIT_01	0.9972559780478244	EU339937.?	Rhynchosia_golden_mosaic_virus	DNA-B	0.9972559780478244	0.05	blastn10
U77963	Begomovirus	Sida golden mosaic Florida virus	DNA-A	2581.0	HIT_01	0.9996125532739248	HM003779.?	Sida_golden_mosaic_Florida_virus	DNA-A	0.9996125532739248	0.05	blastn10
HM585439	Begomovirus	Sida micrantha mosaic virus	DNA-A	2676.0	HIT_01	0.999626307922272	AJ557451.?	Sida_micrantha_mosaic_virus	DNA-A	0.999626307922272	0.05	blastn10
HM585440	Begomovirus	Sida micrantha mosaic virus	DNA-B	2641.0	HIT_01	0.9541840212040894	AJ557453.?	Sida_micrantha_mosaic_virus	DNA-B	0.9541840212040894	0.05	blastn10
JX415187	Begomovirus	Sida micrantha mosaic virus	DNA-A	2691.0	HIT_01	0.9996283909327388	AJ557451.?	Sida_micrantha_mosaic_virus	DNA-A	0.9996283909327388	0.05	blastn10
AY090555	Begomovirus	Sida mottle virus	DNA-A	2668.0	HIT_01	0.9996251874062968	AJ557450.?	Sida_mottle_virus	DNA-A	0.9996251874062968	0.05	blastn10
EU487031	Begomovirus	Squash leaf curl China virus	DNA-A	2739.0	HIT_08	0.9970792259948886	FJ561298.?	Bhendi_yellow_vein_Haryana_virus	DNA-A	0.9996349032493611	0.05	blastn10
AM286794	Begomovirus	Squash leaf curl China virus	DNA-A	2756.0	HIT_10	0.9970972423802612	FJ561298.?	Bhendi_yellow_vein_Haryana_virus	DNA-A	0.9996371552975326	0.05	blastn10
EU543562	Begomovirus	Squash leaf curl China virus	DNA-A	2739.0	HIT_09	0.9970792259948886	FJ561298.?	Bhendi_yellow_vein_Haryana_virus	DNA-A	0.9996349032493611	0.05	blastn10
AJ579307	Begomovirus	Sri Lankan cassava mosaic virus	DNA-A	2758.0	HIT_01	0.9996374184191443	AJ314737.?	Sri_Lankan_cassava_mosaic_virus	DNA-A	0.9996374184191443	0.05	blastn10
EU253456	Begomovirus	Sweet potato leaf curl virus	DNA-A	2800.0	HIT_06	0.9960714285714286	FJ529203.?	Sweet_potato_leaf_curl_Canary_virus	DNA-A	0.9996428571428572	0.05	blastn10
AJ132548	Begomovirus	Sweet potato leaf curl virus	DNA-A	2763.0	HIT_04	0.9992761491132827	DQ512731.?	Sweet_potato_leaf_curl_China_virus	DNA-A	0.9996380745566413	0.05	blastn10
FJ969829	Begomovirus	Sweet potato leaf curl virus	DNA-A	2831.0	HIT_04	0.9971741434122219	KT992056.?	Sweet_potato_golden_vein_Korea_virus	DNA-A	0.9996467679265277	0.05	blastn10
FJ515898	Begomovirus	Sweet potato leaf curl virus	DNA-A	2828.0	HIT_04	0.9971711456859972	KU323597.?	Sweet_potato_leaf_curl_Shandong_virus	DNA-A	0.9996463932107497	0.05	blastn10
AJ586885	Begomovirus	Sweet potato leaf curl virus	DNA-A	2830.0	HIT_04	0.9971731448763251	KT992056.?	Sweet_potato_golden_vein_Korea_virus	DNA-A	0.9996466431095407	0.05	blastn10
AB433786	Begomovirus	Sweet potato leaf curl virus	DNA-A	2844.0	HIT_02	0.9971870604781997	KU323597.?	Sweet_potato_leaf_curl_Shandong_virus	DNA-A	0.999648382559775	0.05	blastn10
FJ969830	Begomovirus	Sweet potato leaf curl virus	DNA-A	2834.0	HIT_05	0.9971771347918137	AF326775.?	Sweet_potato_leaf_curl_Georgia_virus	DNA-A	0.9996471418489767	0.05	blastn10
HQ393456	Begomovirus	Sweet potato leaf curl virus	DNA-A	2829.0	HIT_03	0.9971721456344999	KU323597.?	Sweet_potato_leaf_curl_Shandong_virus	DNA-A	0.9996465182043125	0.05	blastn10
DQ644562	Begomovirus	Sweet potato leaf curl virus	DNA-A	2828.0	HIT_03	0.9971711456859972	KU323597.?	Sweet_potato_leaf_curl_Shandong_virus	DNA-A	0.9996463932107497	0.05	blastn10
HQ393447	Begomovirus	Sweet potato leaf curl virus	DNA-A	2834.0	HIT_04	0.9971771347918137	KT992056.?	Sweet_potato_golden_vein_Korea_virus	DNA-A	0.9996471418489767	0.05	blastn10
HQ393473	Begomovirus	Sweet potato leaf curl virus	DNA-A	2837.0	HIT_03	0.9971801198449066	KU323597.?	Sweet_potato_leaf_curl_Shandong_virus	DNA-A	0.9996475149806133	0.05	blastn10
HQ333138	Begomovirus	Sweet potato leaf curl virus	DNA-A	2795.0	HIT_11	0.9799642218246869	HQ333144.?	Sweet_potato_leaf_curl_South_Carolina_virus	DNA-A	0.9996422182468694	0.05	blastn10
EF456744	Begomovirus	Sweet potato leaf curl virus	DNA-A	2829.0	HIT_03	0.9971721456344999	AF326775.?	Sweet_potato_leaf_curl_Georgia_virus	DNA-A	0.9996465182043125	0.05	blastn10
JN676150	Begomovirus	Tomato chino La Paz virus	DNA-A	2632.0	HIT_01	0.986322188449848	AY339618.?	Tomato_chino_La_Paz_virus	DNA-A	0.986322188449848	0.05	blastn10
AY339619	Begomovirus	Tomato chino La Paz virus	DNA-A	2609.0	HIT_01	0.9996167113836719	AY339618.?	Tomato_chino_La_Paz_virus	DNA-A	0.9996167113836719	0.05	blastn10
KC706561	Begomovirus	Tomato chlorotic mottle virus	DNA-A	2623.0	HIT_01	0.9996187571483035	AF490004.?	Tomato_chlorotic_mottle_virus	DNA-A	0.9996187571483035	0.05	blastn10
AY090557	Begomovirus	Tomato chlorotic mottle virus	DNA-A	2625.0	HIT_01	0.9996190476190476	AF490004.?	Tomato_chlorotic_mottle_virus	DNA-A	0.9996190476190476	0.05	blastn10
KF663698	Begomovirus	Tomato leaf curl Bangalore virus	DNA-A	2758.0	HIT_01	0.9996374184191443	Z48182.?	Tomato_leaf_curl_Bangalore_virus	DNA-A	0.9996374184191443	0.05	blastn10
AF295401	Begomovirus	Tomato leaf curl Bangalore virus	DNA-A	2759.0	HIT_01	0.9996375498368975	Z48182.?	Tomato_leaf_curl_Bangalore_virus	DNA-A	0.9996375498368975	0.05	blastn10
AF165098	Begomovirus	Tomato leaf curl Bangalore virus	DNA-A	2759.0	HIT_01	0.9996375498368975	Z48182.?	Tomato_leaf_curl_Bangalore_virus	DNA-A	0.9996375498368975	0.05	blastn10
DQ852623	Begomovirus	Tomato leaf curl Bangalore virus	DNA-A	2759.0	HIT_01	0.9996375498368975	Z48182.?	Tomato_leaf_curl_Bangalore_virus	DNA-A	0.9996375498368975	0.05	blastn10
JF681158	Begomovirus	Tomato leaf curl China virus	DNA-A	2738.0	HIT_01	0.9996347699050402	AJ558118.?	Tomato_leaf_curl_China_virus	DNA-A	0.9996347699050402	0.05	blastn10
AJ558119	Begomovirus	Tomato leaf curl China virus	DNA-A	2733.0	HIT_01	0.9996341017197219	AJ558118.?	Tomato_leaf_curl_China_virus	DNA-A	0.9996341017197219	0.05	blastn10
AJ704603	Begomovirus	Tomato leaf curl China virus	DNA-A	2733.0	HIT_01	0.9996341017197219	AJ558118.?	Tomato_leaf_curl_China_virus	DNA-A	0.9996341017197219	0.05	blastn10
AM701761	Begomovirus	Tomato leaf curl Comoros virus	DNA-A	2772.0	HIT_09	0.9996392496392497	AM701764.?	Tomato_leaf_curl_Namakely_virus	DNA-A	0.9996392496392497	0.05	blastn10
FR873228	Begomovirus	Tomato leaf curl Ghana virus	DNA-A	2792.0	HIT_01	0.9996418338108882	EU350585.?	Tomato_leaf_curl_Ghana_virus	DNA-A	0.9996418338108882	0.05	blastn10
AB162141	Begomovirus	Tomato leaf curl Java virus	DNA-A	2747.0	HIT_20	0.9970877320713506	KC577540.?	Malvastrum_leaf_curl_Philippines_virus	DNA-A	0.9996359665089188	0.05	blastn10
AJ865339	Begomovirus	Tomato leaf curl Madagascar virus	DNA-A	2775.0	HIT_10	0.9686486486486486	AM701764.?	Tomato_leaf_curl_Namakely_virus	DNA-A	0.9996396396396396	0.05	blastn10
AB377113	Begomovirus	Tomato leaf curl Philippines virus	DNA-A	2746.0	HIT_01	0.9970866715222141	AB050597.?	Tomato_leaf_curl_Philippines_virus	DNA-A	0.9970866715222141	0.05	blastn10
AB307731	Begomovirus	Tomato leaf curl Philippines virus	DNA-A	2754.0	HIT_19	0.9328249818445897	AF195782.?	Tomato_leaf_curl_Laos_virus	DNA-A	0.9996368917937546	0.05	blastn10
KC763630	Begomovirus	Tomato leaf curl Sudan virus	DNA-A	2782.0	HIT_10	0.9795111430625449	HE617299.?	Cassava_mosaic_Madagascar_virus	DNA-A	0.9996405463695184	0.05	blastn10
AY044139	Begomovirus	Tomato leaf curl Sudan virus	DNA-A	2768.0	HIT_01	0.9996387283236994	AY044137.?	Tomato_leaf_curl_Sudan_virus	DNA-A	0.9996387283236994	0.05	blastn10
EF110891	Begomovirus	Tomato leaf curl Sudan virus	DNA-A	2781.0	HIT_02	0.9845379359942467	LM651400.?	Tomato_yellow_leaf_curl_Mali_virus	DNA-A	0.9996404171161453	0.05	blastn10
JQ867093	Begomovirus	Tomato leaf curl Taiwan virus	DNA-A	2740.0	HIT_01	0.9996350364963503	U88692.?	Tomato_leaf_curl_Taiwan_virus	DNA-A	0.9996350364963503	0.05	blastn10
GU723730	Begomovirus	Tomato leaf curl Taiwan virus	DNA-A	2741.0	HIT_01	0.9996351696461145	U88692.?	Tomato_leaf_curl_Taiwan_virus	DNA-A	0.9996351696461145	0.05	blastn10
DQ866128	Begomovirus	Tomato leaf curl Taiwan virus	DNA-A	2743.0	HIT_01	0.999635435654393	U88692.?	Tomato_leaf_curl_Taiwan_virus	DNA-A	0.999635435654393	0.05	blastn10
AF084006	Begomovirus	Tomato leaf curl virus	DNA-A	2766.0	HIT_01	0.9996384671005062	S53251.?	Tomato_leaf_curl_virus	DNA-A	0.9996384671005062	0.05	blastn10
DQ629101	Begomovirus	Tomato leaf curl virus	DNA-A	2757.0	E_QSPECIES_NOT_HIT		FJ589571.?	Bhendi_yellow_vein_Bhubhaneswar_virus	DNA-A	0.9996372869060574	0.05	blastn10
FJ514798	Begomovirus	Tomato leaf curl virus	DNA-A	2759.0	E_QSPECIES_NOT_HIT		U38239.?	Tomato_leaf_curl_Karnataka_virus	DNA-A	0.9996375498368975	0.05	blastn10
AY754812	Begomovirus	Tomato leaf curl virus	DNA-A	2757.0	E_QSPECIES_NOT_HIT		U38239.?	Tomato_leaf_curl_Karnataka_virus	DNA-A	0.9996372869060574	0.05	blastn10
JN680352	Begomovirus	Tomato severe leaf curl virus	DNA-A	2612.0	HIT_01	0.9854517611026034	AF130415.?	Tomato_severe_leaf_curl_virus	DNA-A	0.9854517611026034	0.05	blastn10
AJ508784	Begomovirus	Tomato severe leaf curl virus	DNA-A	2593.0	HIT_01	0.9996143463170073	AF130415.?	Tomato_severe_leaf_curl_virus	DNA-A	0.9996143463170073	0.05	blastn10
AJ319675	Begomovirus	Tomato yellow leaf curl China virus	DNA-A	2737.0	HIT_01	0.999634636463281	AF311734.?	Tomato_yellow_leaf_curl_China_virus	DNA-A	0.999634636463281	0.05	blastn10
AJ457985	Begomovirus	Tomato yellow leaf curl China virus	DNA-A	2738.0	HIT_01	0.9996347699050402	AF311734.?	Tomato_yellow_leaf_curl_China_virus	DNA-A	0.9996347699050402	0.05	blastn10
AM980509	Begomovirus	Tomato yellow leaf curl China virus	DNA-A	2741.0	HIT_01	0.9996351696461145	AF311734.?	Tomato_yellow_leaf_curl_China_virus	DNA-A	0.9996351696461145	0.05	blastn10
DQ256460	Begomovirus	Tomato yellow leaf curl China virus	DNA-A	2731.0	HIT_01	0.9996338337605273	AF311734.?	Tomato_yellow_leaf_curl_China_virus	DNA-A	0.9996338337605273	0.05	blastn10
AJ319674	Begomovirus	Tomato yellow leaf curl China virus	DNA-A	2735.0	HIT_01	0.9996343692870201	AF311734.?	Tomato_yellow_leaf_curl_China_virus	DNA-A	0.9996343692870201	0.05	blastn10
EF011559	Begomovirus	Tomato yellow leaf curl China virus	DNA-A	2739.0	HIT_18	0.9536327126688573	AY602166.?	Tomato_yellow_leaf_curl_Guangdong_virus	DNA-A	0.9996349032493611	0.05	blastn10
DQ358913	Begomovirus	Tomato yellow leaf curl Mali virus	DNA-A	2785.0	HIT_01	0.999640933572711	LM651400.?	Tomato_yellow_leaf_curl_Mali_virus	DNA-A	0.999640933572711	0.05	blastn10
AY502934	Begomovirus	Tomato yellow leaf curl Mali virus	DNA-A	2794.0	HIT_01	0.9996420901932713	LM651400.?	Tomato_yellow_leaf_curl_Mali_virus	DNA-A	0.9996420901932713	0.05	blastn10
AY514630	Begomovirus	Tomato yellow leaf curl Thailand virus	DNA-A	2747.0	HIT_01	0.9996359665089188	AF141922.?	Tomato_yellow_leaf_curl_Thailand_virus	DNA-A	0.9996359665089188	0.05	blastn10
AJ495812	Begomovirus	Tomato yellow leaf curl Thailand virus	DNA-A	2748.0	HIT_13	0.9985443959243085	AJ495813.?	Ageratum_yellow_vein_virus	DNA-A	0.9996360989810772	0.05	blastn10
AF206674	Begomovirus	Tomato yellow leaf curl Thailand virus	DNA-A	2746.0	HIT_14	0.9992716678805535	KY373213.?	Emilia_yellow_vein_Thailand_virus	DNA-A	0.9996358339402768	0.05	blastn10
AY514632	Begomovirus	Tomato yellow leaf curl Thailand virus	DNA-A	2747.0	HIT_01	0.9996359665089188	AF141922.?	Tomato_yellow_leaf_curl_Thailand_virus	DNA-A	0.9996359665089188	0.05	blastn10
GU076454	Begomovirus	Tomato yellow leaf curl virus	DNA-A	2764.0	HIT_06	0.9913169319826338	AY044137.?	Tomato_leaf_curl_Sudan_virus	DNA-A	0.9996382054992764	0.05	blastn10
AJ132711	Begomovirus	Tomato yellow leaf curl virus	DNA-A	2771.0	HIT_01	0.9815950920245399	AJ489258.?	Tomato_yellow_leaf_curl_virus	DNA-A	0.9815950920245399	0.05	blastn10
EU635776	Begomovirus	Tomato yellow leaf curl virus	DNA-A	2770.0	HIT_06	0.992057761732852	AY502935.?	Pepper_yellow_vein_Mali_virus	DNA-A	0.9996389891696751	0.05	blastn10
GU076442	Begomovirus	Tomato yellow leaf curl virus	DNA-A	2764.0	HIT_05	0.992040520984081	AY044137.?	Tomato_leaf_curl_Sudan_virus	DNA-A	0.9996382054992764	0.05	blastn10
X76319	Begomovirus	Tomato yellow leaf curl virus	DNA-A	2790.0	HIT_03	0.975268817204301	AY044137.?	Tomato_leaf_curl_Sudan_virus	DNA-A	0.9838709677419355	0.05	blastn10
EU193175	Curtovirus	Beet curly top virus		2955.0	HIT_01	0.9360406091370559	M24597.?	Beet_curly_top_virus		0.9360406091370559	0.05	blastn10
U02311	Curtovirus	Beet curly top virus		2927.0	HIT_01	0.9644687393235395	M24597.?	Beet_curly_top_virus		0.9644687393235395	0.05	blastn10
FJ545686	Curtovirus	Beet curly top virus		2927.0	HIT_01	0.9364537068670994	M24597.?	Beet_curly_top_virus		0.9364537068670994	0.05	blastn10
JN817383	Curtovirus	Beet curly top virus		2935.0	HIT_01	0.9260647359454856	M24597.?	Beet_curly_top_virus		0.9260647359454856	0.05	blastn10
U56975	Curtovirus	Beet curly top virus		2930.0	HIT_01	0.9522184300341296	M24597.?	Beet_curly_top_virus		0.9522184300341296	0.05	blastn10
AY548948	Curtovirus	Beet curly top virus		2925.0	HIT_01	0.9647863247863248	M24597.?	Beet_curly_top_virus		0.9647863247863248	0.05	blastn10
EF501977	Curtovirus	Beet curly top virus		2931.0	HIT_01	0.8795632889798704	M24597.?	Beet_curly_top_virus		0.8795632889798704	0.05	blastn10
EU921828	Curtovirus	Beet curly top virus		2959.0	HIT_01	0.8989523487664751	M24597.?	Beet_curly_top_virus		0.8989523487664751	0.05	blastn10
FJ665630	Eragrovirus	Eragrostis curvula streak virus		2752.0	HIT_01	0.9996366279069767	FJ665631.?	Eragrostis_curvula_streak_virus		0.9996366279069767	0.05	blastn10
GU256531	Mastrevirus	Chickpea chlorosis virus		2582.0	HIT_01	0.9996127033307514	GU256530.?	Chickpea_chlorosis_virus		0.9996127033307514	0.05	blastn10
JN989416	Mastrevirus	Chickpea chlorosis virus		2603.0	HIT_03	0.9293123319247023	MK940528.?	Chickpea_redleaf_virus_2		0.9950057625816365	0.05	blastn10
JN989426	Mastrevirus	Chickpea chlorosis virus		2590.0	HIT_01	0.9895752895752896	GU256530.?	Chickpea_chlorosis_virus		0.9895752895752896	0.05	blastn10
FR687959	Mastrevirus	Chickpea chlorotic dwarf virus		2572.0	HIT_01	0.999611197511664	Y11023.?	Chickpea_chlorotic_dwarf_virus		0.999611197511664	0.05	blastn10
AM849097	Mastrevirus	Chickpea chlorotic dwarf virus		2581.0	HIT_01	0.9996125532739248	Y11023.?	Chickpea_chlorotic_dwarf_virus		0.9996125532739248	0.05	blastn10
FR687960	Mastrevirus	Chickpea chlorotic dwarf virus		2587.0	HIT_01	0.9996134518747584	Y11023.?	Chickpea_chlorotic_dwarf_virus		0.9996134518747584	0.05	blastn10
AM933135	Mastrevirus	Chickpea chlorotic dwarf virus		2573.0	HIT_01	0.9996113486202876	Y11023.?	Chickpea_chlorotic_dwarf_virus		0.9996113486202876	0.05	blastn10
JQ948091	Mastrevirus	Digitaria ciliaris striate mosaic virus		2791.0	HIT_01	0.9630956646363311	JQ948088.?	Digitaria_ciliaris_striate_mosaic_virus		0.9630956646363311	0.05	blastn10
EU628597	Mastrevirus	Maize streak virus		2683.0	HIT_01	0.9988818486768543	Y00514.?	Maize_streak_virus		0.9988818486768543	0.05	blastn10
AF007881	Mastrevirus	Maize streak virus		2701.0	HIT_01	0.9974083672713809	Y00514.?	Maize_streak_virus		0.9974083672713809	0.05	blastn10
AF329889	Mastrevirus	Maize streak virus		2690.0	HIT_01	0.9992565055762082	Y00514.?	Maize_streak_virus		0.9992565055762082	0.05	blastn10
EU628626	Mastrevirus	Maize streak virus		2687.0	HIT_01	0.9992556754745069	Y00514.?	Maize_streak_virus		0.9992556754745069	0.05	blastn10
EU628629	Mastrevirus	Maize streak virus		2686.0	HIT_01	0.9992553983618764	Y00514.?	Maize_streak_virus		0.9992553983618764	0.05	blastn10
